station_id,code,name,zone,latitude,longitude,zone_code,region
5213,STN05213,Station 5213,NF,50.5,114.0,NF,NF
5214,STN05214,Station 5214,NK,50.5,114.5,NK,NK
5215,STN05215,Station 5215,SR,50.5,115.0,SR,SR
5216,STN05216,Station 5216,SCoR,50.5,115.5,SCoR,SCoR
5217,STN05217,Station 5217,SCR,50.5,116.0,SCR,SCR
5218,STN05218,Station 5218,WR,50.5,116.5,WR,WR
5219,STN05219,Station 5219,NR,51.0,75.0,NR,NR
5220,STN05220,Station 5220,NE,51.0,75.5,NE,NE
5221,STN05221,Station 5221,NF,51.0,76.0,NF,NF
5222,STN05222,Station 5222,NK,51.0,76.5,NK,NK
5223,STN05223,Station 5223,SR,51.0,77.0,SR,SR
5224,STN05224,Station 5224,SCoR,51.0,77.5,SCoR,SCoR
5225,STN05225,Station 5225,SCR,51.0,78.0,SCR,SCR
5226,STN05226,Station 5226,WR,51.0,78.5,WR,WR
5227,STN05227,Station 5227,WCR,51.0,79.0,WCR,WCR
5228,STN05228,Station 5228,CC,51.0,79.5,CC,CC
5229,STN05229,Station 5229,ECoR,51.0,80.0,ECoR,ECoR
5230,STN05230,Station 5230,CR,51.0,80.5,CR,CR
5231,STN05231,Station 5231,KR,51.0,81.0,KR,KR
5232,STN05232,Station 5232,ER,51.0,81.5,ER,ER
5233,STN05233,Station 5233,NCR,51.0,82.0,NCR,NCR
5234,STN05234,Station 5234,NR,51.0,82.5,NR,NR
5235,STN05235,Station 5235,NE,51.0,83.0,NE,NE
5236,STN05236,Station 5236,NF,51.0,83.5,NF,NF
5237,STN05237,Station 5237,NK,51.0,84.0,NK,NK
5238,STN05238,Station 5238,SR,51.0,84.5,SR,SR
5239,STN05239,Station 5239,SCoR,51.0,85.0,SCoR,SCoR
5240,STN05240,Station 5240,SCR,51.0,85.5,SCR,SCR
5241,STN05241,Station 5241,WR,51.0,86.0,WR,WR
5242,STN05242,Station 5242,WCR,51.0,86.5,WCR,WCR
5243,STN05243,Station 5243,CC,51.0,87.0,CC,CC
5244,STN05244,Station 5244,ECoR,51.0,87.5,ECoR,ECoR
5245,STN05245,Station 5245,CR,51.0,88.0,CR,CR
5246,STN05246,Station 5246,KR,51.0,88.5,KR,KR
5247,STN05247,Station 5247,ER,51.0,89.0,ER,ER
5248,STN05248,Station 5248,NCR,51.0,89.5,NCR,NCR
5249,STN05249,Station 5249,NR,51.0,90.0,NR,NR
5250,STN05250,Station 5250,NE,51.0,90.5,NE,NE
5251,STN05251,Station 5251,NF,51.0,91.0,NF,NF
5252,STN05252,Station 5252,NK,51.0,91.5,NK,NK
5253,STN05253,Station 5253,SR,51.0,92.0,SR,SR
5254,STN05254,Station 5254,SCoR,51.0,92.5,SCoR,SCoR
5255,STN05255,Station 5255,SCR,51.0,93.0,SCR,SCR
5256,STN05256,Station 5256,WR,51.0,93.5,WR,WR
5257,STN05257,Station 5257,WCR,51.0,94.0,WCR,WCR
5258,STN05258,Station 5258,CC,51.0,94.5,CC,CC
5259,STN05259,Station 5259,ECoR,51.0,95.0,ECoR,ECoR
5260,STN05260,Station 5260,CR,51.0,95.5,CR,CR
5261,STN05261,Station 5261,KR,51.0,96.0,KR,KR
5262,STN05262,Station 5262,ER,51.0,96.5,ER,ER
5263,STN05263,Station 5263,NCR,51.0,97.0,NCR,NCR
5264,STN05264,Station 5264,NR,51.0,97.5,NR,NR
5265,STN05265,Station 5265,NE,51.0,98.0,NE,NE
5266,STN05266,Station 5266,NF,51.0,98.5,NF,NF
5267,STN05267,Station 5267,NK,51.0,99.0,NK,NK
5268,STN05268,Station 5268,SR,51.0,99.5,SR,SR
5269,STN05269,Station 5269,SCoR,51.0,100.0,SCoR,SCoR
5270,STN05270,Station 5270,SCR,51.0,100.5,SCR,SCR
5271,STN05271,Station 5271,WR,51.0,101.0,WR,WR
5272,STN05272,Station 5272,WCR,51.0,101.5,WCR,WCR
5273,STN05273,Station 5273,CC,51.0,102.0,CC,CC
5274,STN05274,Station 5274,ECoR,51.0,102.5,ECoR,ECoR
5275,STN05275,Station 5275,CR,51.0,103.0,CR,CR
5276,STN05276,Station 5276,KR,51.0,103.5,KR,KR
5277,STN05277,Station 5277,ER,51.0,104.0,ER,ER
5278,STN05278,Station 5278,NCR,51.0,104.5,NCR,NCR
5279,STN05279,Station 5279,NR,51.0,105.0,NR,NR
5280,STN05280,Station 5280,NE,51.0,105.5,NE,NE
5281,STN05281,Station 5281,NF,51.0,106.0,NF,NF
5282,STN05282,Station 5282,NK,51.0,106.5,NK,NK
5283,STN05283,Station 5283,SR,51.0,107.0,SR,SR
5284,STN05284,Station 5284,SCoR,51.0,107.5,SCoR,SCoR
5285,STN05285,Station 5285,SCR,51.0,108.0,SCR,SCR
5286,STN05286,Station 5286,WR,51.0,108.5,WR,WR
5287,STN05287,Station 5287,WCR,51.0,109.0,WCR,WCR
5288,STN05288,Station 5288,CC,51.0,109.5,CC,CC
5289,STN05289,Station 5289,ECoR,51.0,110.0,ECoR,ECoR
5290,STN05290,Station 5290,CR,51.0,110.5,CR,CR
5291,STN05291,Station 5291,KR,51.0,111.0,KR,KR
5292,STN05292,Station 5292,ER,51.0,111.5,ER,ER
5293,STN05293,Station 5293,NCR,51.0,112.0,NCR,NCR
5294,STN05294,Station 5294,NR,51.0,112.5,NR,NR
5295,STN05295,Station 5295,NE,51.0,113.0,NE,NE
5296,STN05296,Station 5296,NF,51.0,113.5,NF,NF
5297,STN05297,Station 5297,NK,51.0,114.0,NK,NK
5298,STN05298,Station 5298,SR,51.0,114.5,SR,SR
5299,STN05299,Station 5299,SCoR,51.0,115.0,SCoR,SCoR
5300,STN05300,Station 5300,SCR,51.0,115.5,SCR,SCR
5301,STN05301,Station 5301,WR,51.0,116.0,WR,WR
5302,STN05302,Station 5302,WCR,51.0,116.5,WCR,WCR
5303,STN05303,Station 5303,NE,51.5,75.0,NE,NE
5304,STN05304,Station 5304,NF,51.5,75.5,NF,NF
5305,STN05305,Station 5305,NK,51.5,76.0,NK,NK
5306,STN05306,Station 5306,SR,51.5,76.5,SR,SR
5307,STN05307,Station 5307,SCoR,51.5,77.0,SCoR,SCoR
5308,STN05308,Station 5308,SCR,51.5,77.5,SCR,SCR
5309,STN05309,Station 5309,WR,51.5,78.0,WR,WR
5310,STN05310,Station 5310,WCR,51.5,78.5,WCR,WCR
5311,STN05311,Station 5311,CC,51.5,79.0,CC,CC
5312,STN05312,Station 5312,ECoR,51.5,79.5,ECoR,ECoR
5313,STN05313,Station 5313,CR,51.5,80.0,CR,CR
5314,STN05314,Station 5314,KR,51.5,80.5,KR,KR
5315,STN05315,Station 5315,ER,51.5,81.0,ER,ER
5316,STN05316,Station 5316,NCR,51.5,81.5,NCR,NCR
5317,STN05317,Station 5317,NR,51.5,82.0,NR,NR
5318,STN05318,Station 5318,NE,51.5,82.5,NE,NE
5319,STN05319,Station 5319,NF,51.5,83.0,NF,NF
5320,STN05320,Station 5320,NK,51.5,83.5,NK,NK
5321,STN05321,Station 5321,SR,51.5,84.0,SR,SR
5322,STN05322,Station 5322,SCoR,51.5,84.5,SCoR,SCoR
5323,STN05323,Station 5323,SCR,51.5,85.0,SCR,SCR
5324,STN05324,Station 5324,WR,51.5,85.5,WR,WR
5325,STN05325,Station 5325,WCR,51.5,86.0,WCR,WCR
5326,STN05326,Station 5326,CC,51.5,86.5,CC,CC
5327,STN05327,Station 5327,ECoR,51.5,87.0,ECoR,ECoR
5328,STN05328,Station 5328,CR,51.5,87.5,CR,CR
5329,STN05329,Station 5329,KR,51.5,88.0,KR,KR
5330,STN05330,Station 5330,ER,51.5,88.5,ER,ER
5331,STN05331,Station 5331,NCR,51.5,89.0,NCR,NCR
5332,STN05332,Station 5332,NR,51.5,89.5,NR,NR
5333,STN05333,Station 5333,NE,51.5,90.0,NE,NE
5334,STN05334,Station 5334,NF,51.5,90.5,NF,NF
5335,STN05335,Station 5335,NK,51.5,91.0,NK,NK
5336,STN05336,Station 5336,SR,51.5,91.5,SR,SR
5337,STN05337,Station 5337,SCoR,51.5,92.0,SCoR,SCoR
5338,STN05338,Station 5338,SCR,51.5,92.5,SCR,SCR
5339,STN05339,Station 5339,WR,51.5,93.0,WR,WR
5340,STN05340,Station 5340,WCR,51.5,93.5,WCR,WCR
5341,STN05341,Station 5341,CC,51.5,94.0,CC,CC
5342,STN05342,Station 5342,ECoR,51.5,94.5,ECoR,ECoR
5343,STN05343,Station 5343,CR,51.5,95.0,CR,CR
5344,STN05344,Station 5344,KR,51.5,95.5,KR,KR
5345,STN05345,Station 5345,ER,51.5,96.0,ER,ER
5346,STN05346,Station 5346,NCR,51.5,96.5,NCR,NCR
5347,STN05347,Station 5347,NR,51.5,97.0,NR,NR
5348,STN05348,Station 5348,NE,51.5,97.5,NE,NE
5349,STN05349,Station 5349,NF,51.5,98.0,NF,NF
5350,STN05350,Station 5350,NK,51.5,98.5,NK,NK
5351,STN05351,Station 5351,SR,51.5,99.0,SR,SR
5352,STN05352,Station 5352,SCoR,51.5,99.5,SCoR,SCoR
5353,STN05353,Station 5353,SCR,51.5,100.0,SCR,SCR
5354,STN05354,Station 5354,WR,51.5,100.5,WR,WR
5355,STN05355,Station 5355,WCR,51.5,101.0,WCR,WCR
5356,STN05356,Station 5356,CC,51.5,101.5,CC,CC
5357,STN05357,Station 5357,ECoR,51.5,102.0,ECoR,ECoR
5358,STN05358,Station 5358,CR,51.5,102.5,CR,CR
5359,STN05359,Station 5359,KR,51.5,103.0,KR,KR
5360,STN05360,Station 5360,ER,51.5,103.5,ER,ER
5361,STN05361,Station 5361,NCR,51.5,104.0,NCR,NCR
5362,STN05362,Station 5362,NR,51.5,104.5,NR,NR
5363,STN05363,Station 5363,NE,51.5,105.0,NE,NE
5364,STN05364,Station 5364,NF,51.5,105.5,NF,NF
5365,STN05365,Station 5365,NK,51.5,106.0,NK,NK
5366,STN05366,Station 5366,SR,51.5,106.5,SR,SR
5367,STN05367,Station 5367,SCoR,51.5,107.0,SCoR,SCoR
5368,STN05368,Station 5368,SCR,51.5,107.5,SCR,SCR
5369,STN05369,Station 5369,WR,51.5,108.0,WR,WR
5370,STN05370,Station 5370,WCR,51.5,108.5,WCR,WCR
5371,STN05371,Station 5371,CC,51.5,109.0,CC,CC
5372,STN05372,Station 5372,ECoR,51.5,109.5,ECoR,ECoR
5373,STN05373,Station 5373,CR,51.5,110.0,CR,CR
5374,STN05374,Station 5374,KR,51.5,110.5,KR,KR
5375,STN05375,Station 5375,ER,51.5,111.0,ER,ER
5376,STN05376,Station 5376,NCR,51.5,111.5,NCR,NCR
5377,STN05377,Station 5377,NR,51.5,112.0,NR,NR
5378,STN05378,Station 5378,NE,51.5,112.5,NE,NE
5379,STN05379,Station 5379,NF,51.5,113.0,NF,NF
5380,STN05380,Station 5380,NK,51.5,113.5,NK,NK
5381,STN05381,Station 5381,SR,51.5,114.0,SR,SR
5382,STN05382,Station 5382,SCoR,51.5,114.5,SCoR,SCoR
5383,STN05383,Station 5383,SCR,51.5,115.0,SCR,SCR
5384,STN05384,Station 5384,WR,51.5,115.5,WR,WR
5385,STN05385,Station 5385,WCR,51.5,116.0,WCR,WCR
5386,STN05386,Station 5386,CC,51.5,116.5,CC,CC
5387,STN05387,Station 5387,NF,52.0,75.0,NF,NF
5388,STN05388,Station 5388,NK,52.0,75.5,NK,NK
5389,STN05389,Station 5389,SR,52.0,76.0,SR,SR
5390,STN05390,Station 5390,SCoR,52.0,76.5,SCoR,SCoR
5391,STN05391,Station 5391,SCR,52.0,77.0,SCR,SCR
5392,STN05392,Station 5392,WR,52.0,77.5,WR,WR
5393,STN05393,Station 5393,WCR,52.0,78.0,WCR,WCR
5394,STN05394,Station 5394,CC,52.0,78.5,CC,CC
5395,STN05395,Station 5395,ECoR,52.0,79.0,ECoR,ECoR
5396,STN05396,Station 5396,CR,52.0,79.5,CR,CR
5397,STN05397,Station 5397,KR,52.0,80.0,KR,KR
5398,STN05398,Station 5398,ER,52.0,80.5,ER,ER
5399,STN05399,Station 5399,NCR,52.0,81.0,NCR,NCR
5400,STN05400,Station 5400,NR,52.0,81.5,NR,NR
5401,STN05401,Station 5401,NE,52.0,82.0,NE,NE
5402,STN05402,Station 5402,NF,52.0,82.5,NF,NF
5403,STN05403,Station 5403,NK,52.0,83.0,NK,NK
5404,STN05404,Station 5404,SR,52.0,83.5,SR,SR
5405,STN05405,Station 5405,SCoR,52.0,84.0,SCoR,SCoR
5406,STN05406,Station 5406,SCR,52.0,84.5,SCR,SCR
5407,STN05407,Station 5407,WR,52.0,85.0,WR,WR
5408,STN05408,Station 5408,WCR,52.0,85.5,WCR,WCR
5409,STN05409,Station 5409,CC,52.0,86.0,CC,CC
5410,STN05410,Station 5410,ECoR,52.0,86.5,ECoR,ECoR
5411,STN05411,Station 5411,CR,52.0,87.0,CR,CR
5412,STN05412,Station 5412,KR,52.0,87.5,KR,KR
5413,STN05413,Station 5413,ER,52.0,88.0,ER,ER
5414,STN05414,Station 5414,NCR,52.0,88.5,NCR,NCR
5415,STN05415,Station 5415,NR,52.0,89.0,NR,NR
5416,STN05416,Station 5416,NE,52.0,89.5,NE,NE
5417,STN05417,Station 5417,NF,52.0,90.0,NF,NF
5418,STN05418,Station 5418,NK,52.0,90.5,NK,NK
5419,STN05419,Station 5419,SR,52.0,91.0,SR,SR
5420,STN05420,Station 5420,SCoR,52.0,91.5,SCoR,SCoR
5421,STN05421,Station 5421,SCR,52.0,92.0,SCR,SCR
5422,STN05422,Station 5422,WR,52.0,92.5,WR,WR
5423,STN05423,Station 5423,WCR,52.0,93.0,WCR,WCR
5424,STN05424,Station 5424,CC,52.0,93.5,CC,CC
5425,STN05425,Station 5425,ECoR,52.0,94.0,ECoR,ECoR
5426,STN05426,Station 5426,CR,52.0,94.5,CR,CR
5427,STN05427,Station 5427,KR,52.0,95.0,KR,KR
5428,STN05428,Station 5428,ER,52.0,95.5,ER,ER
5429,STN05429,Station 5429,NCR,52.0,96.0,NCR,NCR
5430,STN05430,Station 5430,NR,52.0,96.5,NR,NR
5431,STN05431,Station 5431,NE,52.0,97.0,NE,NE
5432,STN05432,Station 5432,NF,52.0,97.5,NF,NF
5433,STN05433,Station 5433,NK,52.0,98.0,NK,NK
5434,STN05434,Station 5434,SR,52.0,98.5,SR,SR
5435,STN05435,Station 5435,SCoR,52.0,99.0,SCoR,SCoR
5436,STN05436,Station 5436,SCR,52.0,99.5,SCR,SCR
5437,STN05437,Station 5437,WR,52.0,100.0,WR,WR
5438,STN05438,Station 5438,WCR,52.0,100.5,WCR,WCR
5439,STN05439,Station 5439,CC,52.0,101.0,CC,CC
5440,STN05440,Station 5440,ECoR,52.0,101.5,ECoR,ECoR
5441,STN05441,Station 5441,CR,52.0,102.0,CR,CR
5442,STN05442,Station 5442,KR,52.0,102.5,KR,KR
5443,STN05443,Station 5443,ER,52.0,103.0,ER,ER
5444,STN05444,Station 5444,NCR,52.0,103.5,NCR,NCR
5445,STN05445,Station 5445,NR,52.0,104.0,NR,NR
5446,STN05446,Station 5446,NE,52.0,104.5,NE,NE
5447,STN05447,Station 5447,NF,52.0,105.0,NF,NF
5448,STN05448,Station 5448,NK,52.0,105.5,NK,NK
5449,STN05449,Station 5449,SR,52.0,106.0,SR,SR
5450,STN05450,Station 5450,SCoR,52.0,106.5,SCoR,SCoR
5451,STN05451,Station 5451,SCR,52.0,107.0,SCR,SCR
5452,STN05452,Station 5452,WR,52.0,107.5,WR,WR
5453,STN05453,Station 5453,WCR,52.0,108.0,WCR,WCR
5454,STN05454,Station 5454,CC,52.0,108.5,CC,CC
5455,STN05455,Station 5455,ECoR,52.0,109.0,ECoR,ECoR
5456,STN05456,Station 5456,CR,52.0,109.5,CR,CR
5457,STN05457,Station 5457,KR,52.0,110.0,KR,KR
5458,STN05458,Station 5458,ER,52.0,110.5,ER,ER
5459,STN05459,Station 5459,NCR,52.0,111.0,NCR,NCR
5460,STN05460,Station 5460,NR,52.0,111.5,NR,NR
5461,STN05461,Station 5461,NE,52.0,112.0,NE,NE
5462,STN05462,Station 5462,NF,52.0,112.5,NF,NF
5463,STN05463,Station 5463,NK,52.0,113.0,NK,NK
5464,STN05464,Station 5464,SR,52.0,113.5,SR,SR
5465,STN05465,Station 5465,SCoR,52.0,114.0,SCoR,SCoR
5466,STN05466,Station 5466,SCR,52.0,114.5,SCR,SCR
5467,STN05467,Station 5467,WR,52.0,115.0,WR,WR
5468,STN05468,Station 5468,WCR,52.0,115.5,WCR,WCR
5469,STN05469,Station 5469,CC,52.0,116.0,CC,CC
5470,STN05470,Station 5470,ECoR,52.0,116.5,ECoR,ECoR
5471,STN05471,Station 5471,NK,52.5,75.0,NK,NK
5472,STN05472,Station 5472,SR,52.5,75.5,SR,SR
5473,STN05473,Station 5473,SCoR,52.5,76.0,SCoR,SCoR
5474,STN05474,Station 5474,SCR,52.5,76.5,SCR,SCR
5475,STN05475,Station 5475,WR,52.5,77.0,WR,WR
5476,STN05476,Station 5476,WCR,52.5,77.5,WCR,WCR
5477,STN05477,Station 5477,CC,52.5,78.0,CC,CC
5478,STN05478,Station 5478,ECoR,52.5,78.5,ECoR,ECoR
5479,STN05479,Station 5479,CR,52.5,79.0,CR,CR
5480,STN05480,Station 5480,KR,52.5,79.5,KR,KR
5481,STN05481,Station 5481,ER,52.5,80.0,ER,ER
5482,STN05482,Station 5482,NCR,52.5,80.5,NCR,NCR
5483,STN05483,Station 5483,NR,52.5,81.0,NR,NR
5484,STN05484,Station 5484,NE,52.5,81.5,NE,NE
5485,STN05485,Station 5485,NF,52.5,82.0,NF,NF
5486,STN05486,Station 5486,NK,52.5,82.5,NK,NK
5487,STN05487,Station 5487,SR,52.5,83.0,SR,SR
5488,STN05488,Station 5488,SCoR,52.5,83.5,SCoR,SCoR
5489,STN05489,Station 5489,SCR,52.5,84.0,SCR,SCR
5490,STN05490,Station 5490,WR,52.5,84.5,WR,WR
5491,STN05491,Station 5491,WCR,52.5,85.0,WCR,WCR
5492,STN05492,Station 5492,CC,52.5,85.5,CC,CC
5493,STN05493,Station 5493,ECoR,52.5,86.0,ECoR,ECoR
5494,STN05494,Station 5494,CR,52.5,86.5,CR,CR
5495,STN05495,Station 5495,KR,52.5,87.0,KR,KR
5496,STN05496,Station 5496,ER,52.5,87.5,ER,ER
5497,STN05497,Station 5497,NCR,52.5,88.0,NCR,NCR
5498,STN05498,Station 5498,NR,52.5,88.5,NR,NR
5499,STN05499,Station 5499,NE,52.5,89.0,NE,NE
5500,STN05500,Station 5500,NF,52.5,89.5,NF,NF
5501,STN05501,Station 5501,NK,52.5,90.0,NK,NK
5502,STN05502,Station 5502,SR,52.5,90.5,SR,SR
5503,STN05503,Station 5503,SCoR,52.5,91.0,SCoR,SCoR
5504,STN05504,Station 5504,SCR,52.5,91.5,SCR,SCR
5505,STN05505,Station 5505,WR,52.5,92.0,WR,WR
5506,STN05506,Station 5506,WCR,52.5,92.5,WCR,WCR
5507,STN05507,Station 5507,CC,52.5,93.0,CC,CC
5508,STN05508,Station 5508,ECoR,52.5,93.5,ECoR,ECoR
5509,STN05509,Station 5509,CR,52.5,94.0,CR,CR
5510,STN05510,Station 5510,KR,52.5,94.5,KR,KR
5511,STN05511,Station 5511,ER,52.5,95.0,ER,ER
5512,STN05512,Station 5512,NCR,52.5,95.5,NCR,NCR
5513,STN05513,Station 5513,NR,52.5,96.0,NR,NR
5514,STN05514,Station 5514,NE,52.5,96.5,NE,NE
5515,STN05515,Station 5515,NF,52.5,97.0,NF,NF
5516,STN05516,Station 5516,NK,52.5,97.5,NK,NK
5517,STN05517,Station 5517,SR,52.5,98.0,SR,SR
5518,STN05518,Station 5518,SCoR,52.5,98.5,SCoR,SCoR
5519,STN05519,Station 5519,SCR,52.5,99.0,SCR,SCR
5520,STN05520,Station 5520,WR,52.5,99.5,WR,WR
5521,STN05521,Station 5521,WCR,52.5,100.0,WCR,WCR
5522,STN05522,Station 5522,CC,52.5,100.5,CC,CC
5523,STN05523,Station 5523,ECoR,52.5,101.0,ECoR,ECoR
5524,STN05524,Station 5524,CR,52.5,101.5,CR,CR
5525,STN05525,Station 5525,KR,52.5,102.0,KR,KR
5526,STN05526,Station 5526,ER,52.5,102.5,ER,ER
5527,STN05527,Station 5527,NCR,52.5,103.0,NCR,NCR
5528,STN05528,Station 5528,NR,52.5,103.5,NR,NR
5529,STN05529,Station 5529,NE,52.5,104.0,NE,NE
5530,STN05530,Station 5530,NF,52.5,104.5,NF,NF
5531,STN05531,Station 5531,NK,52.5,105.0,NK,NK
5532,STN05532,Station 5532,SR,52.5,105.5,SR,SR
5533,STN05533,Station 5533,SCoR,52.5,106.0,SCoR,SCoR
5534,STN05534,Station 5534,SCR,52.5,106.5,SCR,SCR
5535,STN05535,Station 5535,WR,52.5,107.0,WR,WR
5536,STN05536,Station 5536,WCR,52.5,107.5,WCR,WCR
5537,STN05537,Station 5537,CC,52.5,108.0,CC,CC
5538,STN05538,Station 5538,ECoR,52.5,108.5,ECoR,ECoR
5539,STN05539,Station 5539,CR,52.5,109.0,CR,CR
5540,STN05540,Station 5540,KR,52.5,109.5,KR,KR
5541,STN05541,Station 5541,ER,52.5,110.0,ER,ER
5542,STN05542,Station 5542,NCR,52.5,110.5,NCR,NCR
5543,STN05543,Station 5543,NR,52.5,111.0,NR,NR
5544,STN05544,Station 5544,NE,52.5,111.5,NE,NE
5545,STN05545,Station 5545,NF,52.5,112.0,NF,NF
5546,STN05546,Station 5546,NK,52.5,112.5,NK,NK
5547,STN05547,Station 5547,SR,52.5,113.0,SR,SR
5548,STN05548,Station 5548,SCoR,52.5,113.5,SCoR,SCoR
5549,STN05549,Station 5549,SCR,52.5,114.0,SCR,SCR
5550,STN05550,Station 5550,WR,52.5,114.5,WR,WR
5551,STN05551,Station 5551,WCR,52.5,115.0,WCR,WCR
5552,STN05552,Station 5552,CC,52.5,115.5,CC,CC
5553,STN05553,Station 5553,ECoR,52.5,116.0,ECoR,ECoR
5554,STN05554,Station 5554,CR,52.5,116.5,CR,CR
5555,STN05555,Station 5555,SR,53.0,75.0,SR,SR
5556,STN05556,Station 5556,SCoR,53.0,75.5,SCoR,SCoR
5557,STN05557,Station 5557,SCR,53.0,76.0,SCR,SCR
5558,STN05558,Station 5558,WR,53.0,76.5,WR,WR
5559,STN05559,Station 5559,WCR,53.0,77.0,WCR,WCR
5560,STN05560,Station 5560,CC,53.0,77.5,CC,CC
5561,STN05561,Station 5561,ECoR,53.0,78.0,ECoR,ECoR
5562,STN05562,Station 5562,CR,53.0,78.5,CR,CR
5563,STN05563,Station 5563,KR,53.0,79.0,KR,KR
5564,STN05564,Station 5564,ER,53.0,79.5,ER,ER
5565,STN05565,Station 5565,NCR,53.0,80.0,NCR,NCR
5566,STN05566,Station 5566,NR,53.0,80.5,NR,NR
5567,STN05567,Station 5567,NE,53.0,81.0,NE,NE
5568,STN05568,Station 5568,NF,53.0,81.5,NF,NF
5569,STN05569,Station 5569,NK,53.0,82.0,NK,NK
5570,STN05570,Station 5570,SR,53.0,82.5,SR,SR
5571,STN05571,Station 5571,SCoR,53.0,83.0,SCoR,SCoR
5572,STN05572,Station 5572,SCR,53.0,83.5,SCR,SCR
5573,STN05573,Station 5573,WR,53.0,84.0,WR,WR
5574,STN05574,Station 5574,WCR,53.0,84.5,WCR,WCR
5575,STN05575,Station 5575,CC,53.0,85.0,CC,CC
5576,STN05576,Station 5576,ECoR,53.0,85.5,ECoR,ECoR
5577,STN05577,Station 5577,CR,53.0,86.0,CR,CR
5578,STN05578,Station 5578,KR,53.0,86.5,KR,KR
5579,STN05579,Station 5579,ER,53.0,87.0,ER,ER
5580,STN05580,Station 5580,NCR,53.0,87.5,NCR,NCR
5581,STN05581,Station 5581,NR,53.0,88.0,NR,NR
5582,STN05582,Station 5582,NE,53.0,88.5,NE,NE
5583,STN05583,Station 5583,NF,53.0,89.0,NF,NF
5584,STN05584,Station 5584,NK,53.0,89.5,NK,NK
5585,STN05585,Station 5585,SR,53.0,90.0,SR,SR
5586,STN05586,Station 5586,SCoR,53.0,90.5,SCoR,SCoR
5587,STN05587,Station 5587,SCR,53.0,91.0,SCR,SCR
5588,STN05588,Station 5588,WR,53.0,91.5,WR,WR
5589,STN05589,Station 5589,WCR,53.0,92.0,WCR,WCR
5590,STN05590,Station 5590,CC,53.0,92.5,CC,CC
5591,STN05591,Station 5591,ECoR,53.0,93.0,ECoR,ECoR
5592,STN05592,Station 5592,CR,53.0,93.5,CR,CR
5593,STN05593,Station 5593,KR,53.0,94.0,KR,KR
5594,STN05594,Station 5594,ER,53.0,94.5,ER,ER
5595,STN05595,Station 5595,NCR,53.0,95.0,NCR,NCR
5596,STN05596,Station 5596,NR,53.0,95.5,NR,NR
5597,STN05597,Station 5597,NE,53.0,96.0,NE,NE
5598,STN05598,Station 5598,NF,53.0,96.5,NF,NF
5599,STN05599,Station 5599,NK,53.0,97.0,NK,NK
5600,STN05600,Station 5600,SR,53.0,97.5,SR,SR
5601,STN05601,Station 5601,SCoR,53.0,98.0,SCoR,SCoR
5602,STN05602,Station 5602,SCR,53.0,98.5,SCR,SCR
5603,STN05603,Station 5603,WR,53.0,99.0,WR,WR
5604,STN05604,Station 5604,WCR,53.0,99.5,WCR,WCR
5605,STN05605,Station 5605,CC,53.0,100.0,CC,CC
5606,STN05606,Station 5606,ECoR,53.0,100.5,ECoR,ECoR
5607,STN05607,Station 5607,CR,53.0,101.0,CR,CR
5608,STN05608,Station 5608,KR,53.0,101.5,KR,KR
5609,STN05609,Station 5609,ER,53.0,102.0,ER,ER
5610,STN05610,Station 5610,NCR,53.0,102.5,NCR,NCR
5611,STN05611,Station 5611,NR,53.0,103.0,NR,NR
5612,STN05612,Station 5612,NE,53.0,103.5,NE,NE
5613,STN05613,Station 5613,NF,53.0,104.0,NF,NF
5614,STN05614,Station 5614,NK,53.0,104.5,NK,NK
5615,STN05615,Station 5615,SR,53.0,105.0,SR,SR
5616,STN05616,Station 5616,SCoR,53.0,105.5,SCoR,SCoR
5617,STN05617,Station 5617,SCR,53.0,106.0,SCR,SCR
5618,STN05618,Station 5618,WR,53.0,106.5,WR,WR
5619,STN05619,Station 5619,WCR,53.0,107.0,WCR,WCR
5620,STN05620,Station 5620,CC,53.0,107.5,CC,CC
5621,STN05621,Station 5621,ECoR,53.0,108.0,ECoR,ECoR
5622,STN05622,Station 5622,CR,53.0,108.5,CR,CR
5623,STN05623,Station 5623,KR,53.0,109.0,KR,KR
5624,STN05624,Station 5624,ER,53.0,109.5,ER,ER
5625,STN05625,Station 5625,NCR,53.0,110.0,NCR,NCR
5626,STN05626,Station 5626,NR,53.0,110.5,NR,NR
5627,STN05627,Station 5627,NE,53.0,111.0,NE,NE
5628,STN05628,Station 5628,NF,53.0,111.5,NF,NF
5629,STN05629,Station 5629,NK,53.0,112.0,NK,NK
5630,STN05630,Station 5630,SR,53.0,112.5,SR,SR
5631,STN05631,Station 5631,SCoR,53.0,113.0,SCoR,SCoR
5632,STN05632,Station 5632,SCR,53.0,113.5,SCR,SCR
5633,STN05633,Station 5633,WR,53.0,114.0,WR,WR
5634,STN05634,Station 5634,WCR,53.0,114.5,WCR,WCR
5635,STN05635,Station 5635,CC,53.0,115.0,CC,CC
5636,STN05636,Station 5636,ECoR,53.0,115.5,ECoR,ECoR
5637,STN05637,Station 5637,CR,53.0,116.0,CR,CR
5638,STN05638,Station 5638,KR,53.0,116.5,KR,KR
5639,STN05639,Station 5639,SCoR,53.5,75.0,SCoR,SCoR
5640,STN05640,Station 5640,SCR,53.5,75.5,SCR,SCR
5641,STN05641,Station 5641,WR,53.5,76.0,WR,WR
5642,STN05642,Station 5642,WCR,53.5,76.5,WCR,WCR
